cell,celliso,iso,lon,lat,lpj
GLO.4779,BWA.4779,BWA,25.25,-25.25,33335
GLO.4780,BWA.4780,BWA,25.25,-24.75,33336
GLO.4781,BWA.4781,BWA,25.25,-24.25,33337
GLO.4782,BWA.4782,BWA,25.25,-23.75,33338
GLO.4783,BWA.4783,BWA,25.25,-23.25,33339
GLO.4784,BWA.4784,BWA,25.25,-22.75,33340
GLO.4785,BWA.4785,BWA,25.25,-22.25,33341
GLO.4786,BWA.4786,BWA,25.25,-21.75,33342
GLO.4787,BWA.4787,BWA,25.25,-21.25,33343
GLO.4788,BWA.4788,BWA,25.25,-20.75,33344
GLO.4789,BWA.4789,BWA,25.25,-20.25,33345
GLO.4790,BWA.4790,BWA,25.25,-19.75,33346
GLO.4791,BWA.4791,BWA,25.25,-19.25,33347
GLO.4792,BWA.4792,BWA,25.25,-18.75,33348
GLO.4793,BWA.4793,BWA,25.25,-18.25,33349
GLO.4794,ZMB.4794,ZMB,25.25,-17.75,33350
GLO.4795,ZMB.4795,ZMB,25.25,-17.25,33351
GLO.4796,ZMB.4796,ZMB,25.25,-16.75,33352
GLO.4797,ZMB.4797,ZMB,25.25,-16.25,33353
GLO.4798,ZMB.4798,ZMB,25.25,-15.75,33354
GLO.4799,ZMB.4799,ZMB,25.25,-15.25,33355
GLO.4800,ZMB.4800,ZMB,25.25,-14.75,33356
GLO.4801,ZMB.4801,ZMB,25.25,-14.25,33357
GLO.4802,ZMB.4802,ZMB,25.25,-13.75,33358
GLO.4803,ZMB.4803,ZMB,25.25,-13.25,33359
GLO.4804,ZMB.4804,ZMB,25.25,-12.75,33360
GLO.4805,ZMB.4805,ZMB,25.25,-12.25,33361
GLO.4806,ZMB.4806,ZMB,25.25,-11.75,33362
GLO.4807,COD.4807,COD,25.25,-11.25,33363
GLO.4808,COD.4808,COD,25.25,-10.75,33364
GLO.4809,COD.4809,COD,25.25,-10.25,33365
GLO.4810,COD.4810,COD,25.25,-9.75,33366
GLO.4811,COD.4811,COD,25.25,-9.25,33367
GLO.4812,COD.4812,COD,25.25,-8.75,33368
GLO.4813,COD.4813,COD,25.25,-8.25,33369
GLO.4814,COD.4814,COD,25.25,-7.75,33370
GLO.4815,COD.4815,COD,25.25,-7.25,33371
GLO.4816,COD.4816,COD,25.25,-6.75,33372
GLO.4817,COD.4817,COD,25.25,-6.25,33373
GLO.4818,COD.4818,COD,25.25,-5.75,33374
GLO.4819,COD.4819,COD,25.25,-5.25,33375
GLO.4820,COD.4820,COD,25.25,-4.75,33376
GLO.4821,COD.4821,COD,25.25,-4.25,33377
GLO.4822,COD.4822,COD,25.25,-3.75,33378
GLO.4823,COD.4823,COD,25.25,-3.25,33379
GLO.4824,COD.4824,COD,25.25,-2.75,33380
GLO.4825,COD.4825,COD,25.25,-2.25,33381
GLO.4826,COD.4826,COD,25.25,-1.75,33382
GLO.4827,COD.4827,COD,25.25,-1.25,33383
GLO.4828,COD.4828,COD,25.25,-0.75,33384
GLO.4829,COD.4829,COD,25.25,-0.25,33385
GLO.4830,COD.4830,COD,25.25,0.25,33386
GLO.4831,COD.4831,COD,25.25,0.75,33387
GLO.4832,COD.4832,COD,25.25,1.25,33388
GLO.4833,COD.4833,COD,25.25,1.75,33389
GLO.4834,COD.4834,COD,25.25,2.25,33390
GLO.4835,COD.4835,COD,25.25,2.75,33391
GLO.4836,COD.4836,COD,25.25,3.25,33392
GLO.4837,COD.4837,COD,25.25,3.75,33393
GLO.4838,COD.4838,COD,25.25,4.25,33394
GLO.4839,COD.4839,COD,25.25,4.75,33395
GLO.4840,CAF.4840,CAF,25.25,5.25,33396
GLO.4841,CAF.4841,CAF,25.25,5.75,33397
GLO.4842,CAF.4842,CAF,25.25,6.25,33398
GLO.4843,CAF.4843,CAF,25.25,6.75,33399
GLO.4844,CAF.4844,CAF,25.25,7.25,33400
GLO.4845,SSD.4845,SSD,25.25,7.75,33401
GLO.4846,SSD.4846,SSD,25.25,8.25,33402
GLO.4847,SSD.4847,SSD,25.25,8.75,33403
GLO.4848,SSD.4848,SSD,25.25,9.25,33404
GLO.4849,SSD.4849,SSD,25.25,9.75,33405
GLO.4850,SSD.4850,SSD,25.25,10.25,33406
GLO.4851,SDN.4851,SDN,25.25,10.75,33407
GLO.4852,SDN.4852,SDN,25.25,11.25,33408
GLO.4853,SDN.4853,SDN,25.25,11.75,33409
GLO.4854,SDN.4854,SDN,25.25,12.25,33410
GLO.4855,SDN.4855,SDN,25.25,12.75,33411
GLO.4856,SDN.4856,SDN,25.25,13.25,33412
GLO.4857,SDN.4857,SDN,25.25,13.75,33413
GLO.4858,SDN.4858,SDN,25.25,14.25,33414
GLO.4859,SDN.4859,SDN,25.25,14.75,33415
GLO.4860,SDN.4860,SDN,25.25,15.25,33416
GLO.4861,SDN.4861,SDN,25.25,15.75,33417
GLO.4862,SDN.4862,SDN,25.25,16.25,33418
GLO.4863,SDN.4863,SDN,25.25,16.75,33419
GLO.4864,SDN.4864,SDN,25.25,17.25,33420
GLO.4865,SDN.4865,SDN,25.25,17.75,33421
GLO.4866,SDN.4866,SDN,25.25,18.25,33422
GLO.4867,SDN.4867,SDN,25.25,18.75,33423
GLO.4868,SDN.4868,SDN,25.25,19.25,33424
GLO.4869,SDN.4869,SDN,25.25,19.75,33425
GLO.4870,SDN.4870,SDN,25.25,20.25,33426
GLO.4871,SDN.4871,SDN,25.25,20.75,33427
GLO.4872,SDN.4872,SDN,25.25,21.25,33428
GLO.4873,SDN.4873,SDN,25.25,21.75,33429
GLO.4874,ZAF.4874,ZAF,25.75,-33.75,33524
GLO.4875,ZAF.4875,ZAF,25.75,-33.25,33525
GLO.4876,ZAF.4876,ZAF,25.75,-32.75,33526
GLO.4877,ZAF.4877,ZAF,25.75,-32.25,33527
GLO.4878,ZAF.4878,ZAF,25.75,-31.75,33528
GLO.4879,ZAF.4879,ZAF,25.75,-31.25,33529
GLO.4880,ZAF.4880,ZAF,25.75,-30.75,33530
GLO.4881,ZAF.4881,ZAF,25.75,-30.25,33531
GLO.4882,ZAF.4882,ZAF,25.75,-29.75,33532
GLO.4883,ZAF.4883,ZAF,25.75,-29.25,33533
GLO.4884,ZAF.4884,ZAF,25.75,-28.75,33534
GLO.4885,ZAF.4885,ZAF,25.75,-28.25,33535
GLO.4886,ZAF.4886,ZAF,25.75,-27.75,33536
GLO.4887,ZAF.4887,ZAF,25.75,-27.25,33537
GLO.4888,ZAF.4888,ZAF,25.75,-26.75,33538
GLO.4889,ZAF.4889,ZAF,25.75,-26.25,33539
GLO.4890,ZAF.4890,ZAF,25.75,-25.75,33540
GLO.4891,ZAF.4891,ZAF,25.75,-25.25,33541
GLO.4892,BWA.4892,BWA,25.75,-24.75,33542
GLO.4893,BWA.4893,BWA,25.75,-24.25,33543
GLO.4894,BWA.4894,BWA,25.75,-23.75,33544
GLO.4895,BWA.4895,BWA,25.75,-23.25,33545
GLO.4896,BWA.4896,BWA,25.75,-22.75,33546
GLO.4897,BWA.4897,BWA,25.75,-22.25,33547
GLO.4898,BWA.4898,BWA,25.75,-21.75,33548
GLO.4899,BWA.4899,BWA,25.75,-21.25,33549
GLO.4900,BWA.4900,BWA,25.75,-20.75,33550
GLO.4901,BWA.4901,BWA,25.75,-20.25,33551
GLO.4902,BWA.4902,BWA,25.75,-19.75,33552
GLO.4903,BWA.4903,BWA,25.75,-19.25,33553
GLO.4904,BWA.4904,BWA,25.75,-18.75,33554
GLO.4905,ZWE.4905,ZWE,25.75,-18.25,33555
GLO.4906,ZMB.4906,ZMB,25.75,-17.75,33556
GLO.4907,ZMB.4907,ZMB,25.75,-17.25,33557
GLO.4908,ZMB.4908,ZMB,25.75,-16.75,33558
GLO.4909,ZMB.4909,ZMB,25.75,-16.25,33559
GLO.4910,ZMB.4910,ZMB,25.75,-15.75,33560
GLO.4911,ZMB.4911,ZMB,25.75,-15.25,33561
GLO.4912,ZMB.4912,ZMB,25.75,-14.75,33562
GLO.4913,ZMB.4913,ZMB,25.75,-14.25,33563
GLO.4914,ZMB.4914,ZMB,25.75,-13.75,33564
GLO.4915,ZMB.4915,ZMB,25.75,-13.25,33565
GLO.4916,ZMB.4916,ZMB,25.75,-12.75,33566
GLO.4917,ZMB.4917,ZMB,25.75,-12.25,33567
GLO.4918,COD.4918,COD,25.75,-11.75,33568
GLO.4919,COD.4919,COD,25.75,-11.25,33569
GLO.4920,COD.4920,COD,25.75,-10.75,33570
GLO.4921,COD.4921,COD,25.75,-10.25,33571
GLO.4922,COD.4922,COD,25.75,-9.75,33572
GLO.4923,COD.4923,COD,25.75,-9.25,33573
GLO.4924,COD.4924,COD,25.75,-8.75,33574
GLO.4925,COD.4925,COD,25.75,-8.25,33575
GLO.4926,COD.4926,COD,25.75,-7.75,33576
GLO.4927,COD.4927,COD,25.75,-7.25,33577
GLO.4928,COD.4928,COD,25.75,-6.75,33578
GLO.4929,COD.4929,COD,25.75,-6.25,33579
GLO.4930,COD.4930,COD,25.75,-5.75,33580
GLO.4931,COD.4931,COD,25.75,-5.25,33581
GLO.4932,COD.4932,COD,25.75,-4.75,33582
GLO.4933,COD.4933,COD,25.75,-4.25,33583
GLO.4934,COD.4934,COD,25.75,-3.75,33584
GLO.4935,COD.4935,COD,25.75,-3.25,33585
GLO.4936,COD.4936,COD,25.75,-2.75,33586
GLO.4937,COD.4937,COD,25.75,-2.25,33587
GLO.4938,COD.4938,COD,25.75,-1.75,33588
GLO.4939,COD.4939,COD,25.75,-1.25,33589
GLO.4940,COD.4940,COD,25.75,-0.75,33590
GLO.4941,COD.4941,COD,25.75,-0.25,33591
GLO.4942,COD.4942,COD,25.75,0.25,33592
GLO.4943,COD.4943,COD,25.75,0.75,33593
GLO.4944,COD.4944,COD,25.75,1.25,33594
GLO.4945,COD.4945,COD,25.75,1.75,33595
GLO.4946,COD.4946,COD,25.75,2.25,33596
GLO.4947,COD.4947,COD,25.75,2.75,33597
GLO.4948,COD.4948,COD,25.75,3.25,33598
GLO.4949,COD.4949,COD,25.75,3.75,33599
GLO.4950,COD.4950,COD,25.75,4.25,33600
GLO.4951,COD.4951,COD,25.75,4.75,33601
GLO.4952,COD.4952,COD,25.75,5.25,33602
GLO.4953,CAF.4953,CAF,25.75,5.75,33603
GLO.4954,CAF.4954,CAF,25.75,6.25,33604
GLO.4955,CAF.4955,CAF,25.75,6.75,33605
GLO.4956,SSD.4956,SSD,25.75,7.25,33606
GLO.4957,SSD.4957,SSD,25.75,7.75,33607
GLO.4958,SSD.4958,SSD,25.75,8.25,33608
GLO.4959,SSD.4959,SSD,25.75,8.75,33609
GLO.4960,SSD.4960,SSD,25.75,9.25,33610
GLO.4961,SSD.4961,SSD,25.75,9.75,33611
GLO.4962,SSD.4962,SSD,25.75,10.25,33612
GLO.4963,SDN.4963,SDN,25.75,10.75,33613
GLO.4964,SDN.4964,SDN,25.75,11.25,33614
GLO.4965,SDN.4965,SDN,25.75,11.75,33615
GLO.4966,SDN.4966,SDN,25.75,12.25,33616
GLO.4967,SDN.4967,SDN,25.75,12.75,33617
GLO.4968,SDN.4968,SDN,25.75,13.25,33618
GLO.4969,SDN.4969,SDN,25.75,13.75,33619
GLO.4970,SDN.4970,SDN,25.75,14.25,33620
GLO.4971,SDN.4971,SDN,25.75,14.75,33621
GLO.4972,SDN.4972,SDN,25.75,15.25,33622
GLO.4973,SDN.4973,SDN,25.75,15.75,33623
GLO.4974,SDN.4974,SDN,25.75,16.25,33624
GLO.4975,SDN.4975,SDN,25.75,16.75,33625
GLO.4976,SDN.4976,SDN,25.75,17.25,33626
GLO.4977,SDN.4977,SDN,25.75,17.75,33627
GLO.4978,SDN.4978,SDN,25.75,18.25,33628
GLO.4979,SDN.4979,SDN,25.75,18.75,33629
GLO.4980,SDN.4980,SDN,25.75,19.25,33630
GLO.4981,SDN.4981,SDN,25.75,19.75,33631
GLO.4982,SDN.4982,SDN,25.75,20.25,33632
GLO.4983,SDN.4983,SDN,25.75,20.75,33633
GLO.4984,SDN.4984,SDN,25.75,21.25,33634
GLO.4985,SDN.4985,SDN,25.75,21.75,33635
GLO.4986,ZAF.4986,ZAF,26.25,-33.75,33729
GLO.4987,ZAF.4987,ZAF,26.25,-33.25,33730
GLO.4988,ZAF.4988,ZAF,26.25,-32.75,33731
GLO.4989,ZAF.4989,ZAF,26.25,-32.25,33732
GLO.4990,ZAF.4990,ZAF,26.25,-31.75,33733
GLO.4991,ZAF.4991,ZAF,26.25,-31.25,33734
GLO.4992,ZAF.4992,ZAF,26.25,-30.75,33735
GLO.4993,ZAF.4993,ZAF,26.25,-30.25,33736
GLO.4994,ZAF.4994,ZAF,26.25,-29.75,33737
GLO.4995,ZAF.4995,ZAF,26.25,-29.25,33738
GLO.4996,ZAF.4996,ZAF,26.25,-28.75,33739
GLO.4997,ZAF.4997,ZAF,26.25,-28.25,33740
GLO.4998,ZAF.4998,ZAF,26.25,-27.75,33741
GLO.4999,ZAF.4999,ZAF,26.25,-27.25,33742
GLO.5000,ZAF.5000,ZAF,26.25,-26.75,33743
GLO.5001,ZAF.5001,ZAF,26.25,-26.25,33744
GLO.5002,ZAF.5002,ZAF,26.25,-25.75,33745
GLO.5003,ZAF.5003,ZAF,26.25,-25.25,33746
GLO.5004,ZAF.5004,ZAF,26.25,-24.75,33747
GLO.5005,BWA.5005,BWA,26.25,-24.25,33748
GLO.5006,BWA.5006,BWA,26.25,-23.75,33749
GLO.5007,BWA.5007,BWA,26.25,-23.25,33750
GLO.5008,BWA.5008,BWA,26.25,-22.75,33751
GLO.5009,BWA.5009,BWA,26.25,-22.25,33752
GLO.5010,BWA.5010,BWA,26.25,-21.75,33753
GLO.5011,BWA.5011,BWA,26.25,-21.25,33754
GLO.5012,BWA.5012,BWA,26.25,-20.75,33755
GLO.5013,BWA.5013,BWA,26.25,-20.25,33756
GLO.5014,BWA.5014,BWA,26.25,-19.75,33757
GLO.5015,ZWE.5015,ZWE,26.25,-19.25,33758
GLO.5016,ZWE.5016,ZWE,26.25,-18.75,33759
GLO.5017,ZWE.5017,ZWE,26.25,-18.25,33760
GLO.5018,ZMB.5018,ZMB,26.25,-17.75,33761
GLO.5019,ZMB.5019,ZMB,26.25,-17.25,33762
GLO.5020,ZMB.5020,ZMB,26.25,-16.75,33763
GLO.5021,ZMB.5021,ZMB,26.25,-16.25,33764
GLO.5022,ZMB.5022,ZMB,26.25,-15.75,33765
GLO.5023,ZMB.5023,ZMB,26.25,-15.25,33766
GLO.5024,ZMB.5024,ZMB,26.25,-14.75,33767
GLO.5025,ZMB.5025,ZMB,26.25,-14.25,33768
GLO.5026,ZMB.5026,ZMB,26.25,-13.75,33769
GLO.5027,ZMB.5027,ZMB,26.25,-13.25,33770
GLO.5028,ZMB.5028,ZMB,26.25,-12.75,33771
GLO.5029,ZMB.5029,ZMB,26.25,-12.25,33772
GLO.5030,COD.5030,COD,26.25,-11.75,33773
GLO.5031,COD.5031,COD,26.25,-11.25,33774
GLO.5032,COD.5032,COD,26.25,-10.75,33775
GLO.5033,COD.5033,COD,26.25,-10.25,33776
GLO.5034,COD.5034,COD,26.25,-9.75,33777
GLO.5035,COD.5035,COD,26.25,-9.25,33778
GLO.5036,COD.5036,COD,26.25,-8.75,33779
GLO.5037,COD.5037,COD,26.25,-8.25,33780
GLO.5038,COD.5038,COD,26.25,-7.75,33781
GLO.5039,COD.5039,COD,26.25,-7.25,33782
GLO.5040,COD.5040,COD,26.25,-6.75,33783
GLO.5041,COD.5041,COD,26.25,-6.25,33784
GLO.5042,COD.5042,COD,26.25,-5.75,33785
GLO.5043,COD.5043,COD,26.25,-5.25,33786
GLO.5044,COD.5044,COD,26.25,-4.75,33787
GLO.5045,COD.5045,COD,26.25,-4.25,33788
GLO.5046,COD.5046,COD,26.25,-3.75,33789
GLO.5047,COD.5047,COD,26.25,-3.25,33790
GLO.5048,COD.5048,COD,26.25,-2.75,33791
GLO.5049,COD.5049,COD,26.25,-2.25,33792
GLO.5050,COD.5050,COD,26.25,-1.75,33793
GLO.5051,COD.5051,COD,26.25,-1.25,33794
GLO.5052,COD.5052,COD,26.25,-0.75,33795
GLO.5053,COD.5053,COD,26.25,-0.25,33796
GLO.5054,COD.5054,COD,26.25,0.25,33797
GLO.5055,COD.5055,COD,26.25,0.75,33798
GLO.5056,COD.5056,COD,26.25,1.25,33799
GLO.5057,COD.5057,COD,26.25,1.75,33800
GLO.5058,COD.5058,COD,26.25,2.25,33801
GLO.5059,COD.5059,COD,26.25,2.75,33802
GLO.5060,COD.5060,COD,26.25,3.25,33803
GLO.5061,COD.5061,COD,26.25,3.75,33804
GLO.5062,COD.5062,COD,26.25,4.25,33805
GLO.5063,COD.5063,COD,26.25,4.75,33806
GLO.5064,CAF.5064,CAF,26.25,5.25,33807
GLO.5065,CAF.5065,CAF,26.25,5.75,33808
GLO.5066,CAF.5066,CAF,26.25,6.25,33809
GLO.5067,SSD.5067,SSD,26.25,6.75,33810
GLO.5068,SSD.5068,SSD,26.25,7.25,33811
GLO.5069,SSD.5069,SSD,26.25,7.75,33812
GLO.5070,SSD.5070,SSD,26.25,8.25,33813
GLO.5071,SSD.5071,SSD,26.25,8.75,33814
GLO.5072,SSD.5072,SSD,26.25,9.25,33815
GLO.5073,SSD.5073,SSD,26.25,9.75,33816
GLO.5074,SDN.5074,SDN,26.25,10.25,33817
GLO.5075,SDN.5075,SDN,26.25,10.75,33818
GLO.5076,SDN.5076,SDN,26.25,11.25,33819
GLO.5077,SDN.5077,SDN,26.25,11.75,33820
GLO.5078,SDN.5078,SDN,26.25,12.25,33821
GLO.5079,SDN.5079,SDN,26.25,12.75,33822
GLO.5080,SDN.5080,SDN,26.25,13.25,33823
GLO.5081,SDN.5081,SDN,26.25,13.75,33824
GLO.5082,SDN.5082,SDN,26.25,14.25,33825
GLO.5083,SDN.5083,SDN,26.25,14.75,33826
GLO.5084,SDN.5084,SDN,26.25,15.25,33827
GLO.5085,SDN.5085,SDN,26.25,15.75,33828
GLO.5086,SDN.5086,SDN,26.25,16.25,33829
GLO.5087,SDN.5087,SDN,26.25,16.75,33830
GLO.5088,SDN.5088,SDN,26.25,17.25,33831
GLO.5089,SDN.5089,SDN,26.25,17.75,33832
GLO.5090,SDN.5090,SDN,26.25,18.25,33833
GLO.5091,SDN.5091,SDN,26.25,18.75,33834
GLO.5092,SDN.5092,SDN,26.25,19.25,33835
GLO.5093,SDN.5093,SDN,26.25,19.75,33836
GLO.5094,SDN.5094,SDN,26.25,20.25,33837
GLO.5095,SDN.5095,SDN,26.25,20.75,33838
GLO.5096,SDN.5096,SDN,26.25,21.25,33839
GLO.5097,SDN.5097,SDN,26.25,21.75,33840
GLO.5098,ZAF.5098,ZAF,26.75,-33.75,33932
GLO.5099,ZAF.5099,ZAF,26.75,-33.25,33933
GLO.5100,ZAF.5100,ZAF,26.75,-32.75,33934
GLO.5101,ZAF.5101,ZAF,26.75,-32.25,33935
GLO.5102,ZAF.5102,ZAF,26.75,-31.75,33936
GLO.5103,ZAF.5103,ZAF,26.75,-31.25,33937
GLO.5104,ZAF.5104,ZAF,26.75,-30.75,33938
GLO.5105,ZAF.5105,ZAF,26.75,-30.25,33939
GLO.5106,ZAF.5106,ZAF,26.75,-29.75,33940
GLO.5107,ZAF.5107,ZAF,26.75,-29.25,33941
GLO.5108,ZAF.5108,ZAF,26.75,-28.75,33942
GLO.5109,ZAF.5109,ZAF,26.75,-28.25,33943
GLO.5110,ZAF.5110,ZAF,26.75,-27.75,33944
GLO.5111,ZAF.5111,ZAF,26.75,-27.25,33945
GLO.5112,ZAF.5112,ZAF,26.75,-26.75,33946
GLO.5113,ZAF.5113,ZAF,26.75,-26.25,33947
GLO.5114,ZAF.5114,ZAF,26.75,-25.75,33948
GLO.5115,ZAF.5115,ZAF,26.75,-25.25,33949
GLO.5116,ZAF.5116,ZAF,26.75,-24.75,33950
GLO.5117,BWA.5117,BWA,26.75,-24.25,33951
GLO.5118,BWA.5118,BWA,26.75,-23.75,33952
GLO.5119,BWA.5119,BWA,26.75,-23.25,33953
GLO.5120,BWA.5120,BWA,26.75,-22.75,33954
GLO.5121,BWA.5121,BWA,26.75,-22.25,33955
GLO.5122,BWA.5122,BWA,26.75,-21.75,33956
GLO.5123,BWA.5123,BWA,26.75,-21.25,33957
GLO.5124,BWA.5124,BWA,26.75,-20.75,33958
GLO.5125,BWA.5125,BWA,26.75,-20.25,33959
GLO.5126,ZWE.5126,ZWE,26.75,-19.75,33960
GLO.5127,ZWE.5127,ZWE,26.75,-19.25,33961
GLO.5128,ZWE.5128,ZWE,26.75,-18.75,33962
GLO.5129,ZWE.5129,ZWE,26.75,-18.25,33963
GLO.5130,ZMB.5130,ZMB,26.75,-17.75,33964
GLO.5131,ZMB.5131,ZMB,26.75,-17.25,33965
GLO.5132,ZMB.5132,ZMB,26.75,-16.75,33966
GLO.5133,ZMB.5133,ZMB,26.75,-16.25,33967
GLO.5134,ZMB.5134,ZMB,26.75,-15.75,33968
GLO.5135,ZMB.5135,ZMB,26.75,-15.25,33969
GLO.5136,ZMB.5136,ZMB,26.75,-14.75,33970
GLO.5137,ZMB.5137,ZMB,26.75,-14.25,33971
GLO.5138,ZMB.5138,ZMB,26.75,-13.75,33972
GLO.5139,ZMB.5139,ZMB,26.75,-13.25,33973
GLO.5140,ZMB.5140,ZMB,26.75,-12.75,33974
GLO.5141,ZMB.5141,ZMB,26.75,-12.25,33975
GLO.5142,COD.5142,COD,26.75,-11.75,33976
GLO.5143,COD.5143,COD,26.75,-11.25,33977
GLO.5144,COD.5144,COD,26.75,-10.75,33978
GLO.5145,COD.5145,COD,26.75,-10.25,33979
GLO.5146,COD.5146,COD,26.75,-9.75,33980
GLO.5147,COD.5147,COD,26.75,-9.25,33981
GLO.5148,COD.5148,COD,26.75,-8.75,33982
GLO.5149,COD.5149,COD,26.75,-8.25,33983
GLO.5150,COD.5150,COD,26.75,-7.75,33984
GLO.5151,COD.5151,COD,26.75,-7.25,33985
GLO.5152,COD.5152,COD,26.75,-6.75,33986
GLO.5153,COD.5153,COD,26.75,-6.25,33987
GLO.5154,COD.5154,COD,26.75,-5.75,33988
GLO.5155,COD.5155,COD,26.75,-5.25,33989
GLO.5156,COD.5156,COD,26.75,-4.75,33990
GLO.5157,COD.5157,COD,26.75,-4.25,33991
GLO.5158,COD.5158,COD,26.75,-3.75,33992
GLO.5159,COD.5159,COD,26.75,-3.25,33993
GLO.5160,COD.5160,COD,26.75,-2.75,33994
GLO.5161,COD.5161,COD,26.75,-2.25,33995
GLO.5162,COD.5162,COD,26.75,-1.75,33996
GLO.5163,COD.5163,COD,26.75,-1.25,33997
GLO.5164,COD.5164,COD,26.75,-0.75,33998
GLO.5165,COD.5165,COD,26.75,-0.25,33999
GLO.5166,COD.5166,COD,26.75,0.25,34000
GLO.5167,COD.5167,COD,26.75,0.75,34001
GLO.5168,COD.5168,COD,26.75,1.25,34002
GLO.5169,COD.5169,COD,26.75,1.75,34003
GLO.5170,COD.5170,COD,26.75,2.25,34004
GLO.5171,COD.5171,COD,26.75,2.75,34005
GLO.5172,COD.5172,COD,26.75,3.25,34006
GLO.5173,COD.5173,COD,26.75,3.75,34007
GLO.5174,COD.5174,COD,26.75,4.25,34008
GLO.5175,COD.5175,COD,26.75,4.75,34009
GLO.5176,CAF.5176,CAF,26.75,5.25,34010
GLO.5177,CAF.5177,CAF,26.75,5.75,34011
GLO.5178,SSD.5178,SSD,26.75,6.25,34012
GLO.5179,SSD.5179,SSD,26.75,6.75,34013
GLO.5180,SSD.5180,SSD,26.75,7.25,34014
GLO.5181,SSD.5181,SSD,26.75,7.75,34015
GLO.5182,SSD.5182,SSD,26.75,8.25,34016
GLO.5183,SSD.5183,SSD,26.75,8.75,34017
GLO.5184,SSD.5184,SSD,26.75,9.25,34018
GLO.5185,SDN.5185,SDN,26.75,9.75,34019
GLO.5186,SDN.5186,SDN,26.75,10.25,34020
GLO.5187,SDN.5187,SDN,26.75,10.75,34021
GLO.5188,SDN.5188,SDN,26.75,11.25,34022
GLO.5189,SDN.5189,SDN,26.75,11.75,34023
GLO.5190,SDN.5190,SDN,26.75,12.25,34024
GLO.5191,SDN.5191,SDN,26.75,12.75,34025
GLO.5192,SDN.5192,SDN,26.75,13.25,34026
GLO.5193,SDN.5193,SDN,26.75,13.75,34027
GLO.5194,SDN.5194,SDN,26.75,14.25,34028
GLO.5195,SDN.5195,SDN,26.75,14.75,34029
GLO.5196,SDN.5196,SDN,26.75,15.25,34030
GLO.5197,SDN.5197,SDN,26.75,15.75,34031
GLO.5198,SDN.5198,SDN,26.75,16.25,34032
GLO.5199,SDN.5199,SDN,26.75,16.75,34033
GLO.5200,SDN.5200,SDN,26.75,17.25,34034
GLO.5201,SDN.5201,SDN,26.75,17.75,34035
GLO.5202,SDN.5202,SDN,26.75,18.25,34036
GLO.5203,SDN.5203,SDN,26.75,18.75,34037
GLO.5204,SDN.5204,SDN,26.75,19.25,34038
GLO.5205,SDN.5205,SDN,26.75,19.75,34039
GLO.5206,SDN.5206,SDN,26.75,20.25,34040
GLO.5207,SDN.5207,SDN,26.75,20.75,34041
GLO.5208,SDN.5208,SDN,26.75,21.25,34042
GLO.5209,SDN.5209,SDN,26.75,21.75,34043
GLO.5210,ZAF.5210,ZAF,27.25,-33.25,34136
GLO.5211,ZAF.5211,ZAF,27.25,-32.75,34137
GLO.5212,ZAF.5212,ZAF,27.25,-32.25,34138
GLO.5213,ZAF.5213,ZAF,27.25,-31.75,34139
GLO.5214,ZAF.5214,ZAF,27.25,-31.25,34140
GLO.5215,ZAF.5215,ZAF,27.25,-30.75,34141
GLO.5216,ZAF.5216,ZAF,27.25,-30.25,34142
GLO.5217,LSO.5217,LSO,27.25,-29.75,34143
GLO.5218,ZAF.5218,ZAF,27.25,-29.25,34144
GLO.5219,ZAF.5219,ZAF,27.25,-28.75,34145
GLO.5220,ZAF.5220,ZAF,27.25,-28.25,34146
GLO.5221,ZAF.5221,ZAF,27.25,-27.75,34147
GLO.5222,ZAF.5222,ZAF,27.25,-27.25,34148
GLO.5223,ZAF.5223,ZAF,27.25,-26.75,34149
GLO.5224,ZAF.5224,ZAF,27.25,-26.25,34150
GLO.5225,ZAF.5225,ZAF,27.25,-25.75,34151
GLO.5226,ZAF.5226,ZAF,27.25,-25.25,34152
GLO.5227,ZAF.5227,ZAF,27.25,-24.75,34153
GLO.5228,ZAF.5228,ZAF,27.25,-24.25,34154
GLO.5229,ZAF.5229,ZAF,27.25,-23.75,34155
GLO.5230,BWA.5230,BWA,27.25,-23.25,34156
GLO.5231,BWA.5231,BWA,27.25,-22.75,34157
GLO.5232,BWA.5232,BWA,27.25,-22.25,34158
GLO.5233,BWA.5233,BWA,27.25,-21.75,34159
GLO.5234,BWA.5234,BWA,27.25,-21.25,34160
GLO.5235,BWA.5235,BWA,27.25,-20.75,34161
GLO.5236,ZWE.5236,ZWE,27.25,-20.25,34162
GLO.5237,ZWE.5237,ZWE,27.25,-19.75,34163
GLO.5238,ZWE.5238,ZWE,27.25,-19.25,34164
GLO.5239,ZWE.5239,ZWE,27.25,-18.75,34165
GLO.5240,ZWE.5240,ZWE,27.25,-18.25,34166
GLO.5241,ZWE.5241,ZWE,27.25,-17.75,34167
GLO.5242,ZMB.5242,ZMB,27.25,-17.25,34168
GLO.5243,ZMB.5243,ZMB,27.25,-16.75,34169
GLO.5244,ZMB.5244,ZMB,27.25,-16.25,34170
GLO.5245,ZMB.5245,ZMB,27.25,-15.75,34171
GLO.5246,ZMB.5246,ZMB,27.25,-15.25,34172
GLO.5247,ZMB.5247,ZMB,27.25,-14.75,34173
GLO.5248,ZMB.5248,ZMB,27.25,-14.25,34174
GLO.5249,ZMB.5249,ZMB,27.25,-13.75,34175
